Created By ID,Created Date,Date,Deleted,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Viewed Date,Line Description,Line Item ID,Opportunity ID,Product Name,Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
0055A000008zqzaQAA,6/30/2020 16:36,,FALSE,0055A000008zqzaQAA,6/30/2020 16:36,,,,00k5A00000po2rEQAQ,0065A00001b9Iq6QAE,Electric Toothbrush,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,6/30/2020 16:36,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,7/24/2020 19:23,,FALSE,0055A000008zqzaQAA,7/24/2020 19:23,,,,00k5A00000poB8yQAE,0065A00001bKfRqQAK,Men's Running Shoes,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,7/24/2020 19:23,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,6/8/2020 18:06,,FALSE,0055A000008zqzaQAA,6/8/2020 18:06,,,,00k5A00000pnoAmQAI,0065A00001aKirZQAS,Memory Foam Pillow,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,6/8/2020 18:06,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,7/9/2020 14:58,,FALSE,0055A000008zqzaQAA,7/9/2020 14:58,,,,00k5A00000po4ZnQAI,0065A00001bAH62QAG,Electric Kettle,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,7/9/2020 14:58,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:25,,FALSE,0055A000008zqzaQAA,3/20/2020 2:25,,,,00k5A00000ovSxJQAU,0065A00001Ti4dzQAB,Memory Foam Pillow,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:25,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:40,,FALSE,0055A000008zqzaQAA,3/20/2020 2:40,,,,00k5A00000ovSyEQAU,0065A00001Xp30WQAR,Fitness Tracker,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:40,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:28,,FALSE,0055A000008zqzaQAA,3/20/2020 2:28,,,,00k5A00000ovSxdQAE,0065A00001XKaggQAD,Home Air Purifier,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:28,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:27,,FALSE,0055A000008zqzaQAA,3/20/2020 2:27,,,,00k5A00000ovSxYQAU,0065A00001TjHf1QAF,Laptop Stand,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:27,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:16,,FALSE,0055A000008zqzaQAA,3/20/2020 2:16,,,,00k5A00000ovSwtQAE,0065A00000llqs0QAA,Wireless Mouse,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:16,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/26/2020 16:20,,FALSE,0055A000008zqzaQAA,3/26/2020 16:20,,,,00k5A00000ovUscQAE,0065A00001ZbQkvQAF,Stainless Steel Cookware Set,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/26/2020 16:20,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/30/2020 14:26,,FALSE,0055A000008zqzaQAA,3/30/2020 14:26,,,,00k5A00000ovWLfQAM,0063100000cjPhvAAE,Electric Kettle,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/30/2020 14:26,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:24,,FALSE,0055A000008zqzaQAA,3/20/2020 3:24,,,,00k5A00000ovSz3QAE,0065A00001SgqE8QAJ,Fitness Tracker,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:24,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:42,,FALSE,0055A000008zqzaQAA,3/20/2020 2:42,,,,00k5A00000ovSyRQAU,0065A00001YKar7QAD,Smart Home Security Camera,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:42,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:34,,FALSE,0055A000008zqzaQAA,3/20/2020 2:34,,,,00k5A00000ovSxoQAE,0065A00000leqliQAA,Yoga Mat,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:34,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:41,,FALSE,0055A000008zqzaQAA,3/20/2020 2:41,,,,00k5A00000ovSyKQAU,0065A00001YHeg9QAD,LED Desk Lamp,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:41,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:26,,FALSE,0055A000008zqzaQAA,3/20/2020 3:26,,,,00k5A00000ovSzEQAU,0065A00001XdNwNQAV,Ceramic Coffee Mug,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:26,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:36,,FALSE,0055A000008zqzaQAA,3/20/2020 2:36,,,,00k5A00000ovSxzQAE,0065A00001Un5ddQAB,Ceramic Coffee Mug,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:36,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:25,,FALSE,0055A000008zqzaQAA,3/20/2020 3:25,,,,00k5A00000ovSz8QAE,0065A00001SgpPDQAZ,Yoga Mat,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:25,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:35,,FALSE,0055A000008zqzaQAA,3/20/2020 2:35,,,,00k5A00000ovSxuQAE,0065A00001Xq2MdQAJ,Ceramic Coffee Mug,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:35,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:22,,FALSE,0055A000008zqzaQAA,3/20/2020 3:22,,,,00k5A00000ovSysQAE,0065A00001Ww6p2QAB,Smartphone Charging Cable,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:22,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:19,,FALSE,0055A000008zqzaQAA,3/20/2020 3:19,,,,00k5A00000ovSynQAE,0065A00001VeTicQAF,Wireless Earbuds,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:19,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 3:18,,FALSE,0055A000008zqzaQAA,3/20/2020 3:18,,,,00k5A00000ovSyiQAE,0065A00000le3XSQAY,Camping Tent,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 3:18,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:37,,FALSE,0055A000008zqzaQAA,3/20/2020 2:37,,,,00k5A00000ovSy4QAE,0065A00001Ww4vKQAR,Adjustable Dumbbell Set,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:37,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:26,,FALSE,0055A000008zqzaQAA,3/20/2020 2:26,,,,00k5A00000ovSxNQAU,0065A00001Sj9tnQAB,Kids' Educational Tablet,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:26,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 1:59,,FALSE,0055A000008zqzaQAA,3/20/2020 1:59,,,,00k5A00000ovSw2QAE,0065A00001Ve5hjQAB,Garden Hose,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 1:59,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 2:22,,FALSE,0055A000008zqzaQAA,3/20/2020 2:22,,,,00k5A00000ovSx0QAE,0065A00001UmxzIQAR,Yoga Mat,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 2:22,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 1:56,,FALSE,0055A000008zqzaQAA,3/20/2020 1:56,,,,00k5A00000ovSvnQAE,0065A00001Th8mjQAB,Smartwatch,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 1:56,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,3/20/2020 1:58,,FALSE,0055A000008zqzaQAA,3/20/2020 1:58,,,,00k5A00000ovSvvQAE,0065A00000lmPlNQAU,Noise Cancelling Headphones,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,3/20/2020 1:58,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,4/3/2020 19:57,,FALSE,0055A000008zqzaQAA,4/3/2020 19:57,,,,00k5A00000ovYLOQA2,0065A00001TjJNkQAN,Adjustable Dumbbell Set,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,4/3/2020 19:57,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,7/24/2020 19:23,,FALSE,0055A000008zqzaQAA,7/24/2020 19:23,,,,00k5A00000poB8zQAE,0065A00001bKfRqQAK,Electric Toothbrush,01u5A000018IUPSQA4,810-00237,01t5A0000073CbJQAU,7/24/2020 19:23,,"$3,350.00 ",1,"$3,350.00 ",,"$3,350.00 ","$3,350.00 "
0055A000008zqzaQAA,4/9/2021 16:35,,FALSE,0055A000008zqzaQAA,4/9/2021 16:35,,,,00k5A00000v1zMNQAY,0065A00001dePyLQAU,Yoga Mat,01u5A0000195qk0QAA,810-00194,01t31000007WXnCAAW,4/9/2021 16:35,,"$3,450.00 ",1,"$3,450.00 ",,"$3,450.00 ","$3,450.00 "
0055A000008zqzaQAA,4/26/2021 18:52,,FALSE,0055A000008zqzaQAA,4/26/2021 18:52,,,,00k6e00000v2AgPAAU,0066e00001dzAwAAAU,Electric Kettle,01u5A0000195qk0QAA,810-00194,01t31000007WXnCAAW,4/26/2021 18:52,,"$3,450.00 ",1,"$3,450.00 ",,"$3,450.00 ","$3,450.00 "
0055A000008zqzaQAA,4/26/2021 18:52,,FALSE,0055A000008zqzaQAA,4/26/2021 18:52,,,,00k6e00000v2AgQAAU,0066e00001dzAwAAAU,Home Air Purifier,01u5A0000195qjzQAA,810-00195,01t31000007WXn2AAG,4/26/2021 18:52,,"$3,450.00 ",1,"$3,450.00 ",,"$3,450.00 ","$3,450.00 "
0055A000008zqzaQAA,8/15/2019 12:59,,FALSE,0055A000008zqzaQAA,8/16/2019 12:09,,,,00k5A00000o6QyjQAE,0065A00001X8S1pQAF,Stainless Steel Cookware Set,01u5A000018DwomQAC,810-00194,01t31000007WXnCAAW,8/16/2019 12:09,,"$3,570.00 ",1,"$3,570.00 ",,"$3,570.00 ","$3,570.00 "
0055A000008zqzaQAA,8/15/2019 12:59,,FALSE,0055A000008zqzaQAA,8/16/2019 12:09,,,,00k5A00000o6QylQAE,0065A00001X8S1pQAF,Kids' Educational Tablet,01u5A000018DwolQAC,810-00195,01t31000007WXn2AAG,8/16/2019 12:09,,"$3,570.00 ",1,"$3,570.00 ",,"$3,570.00 ","$3,570.00 "
0055A000008zqzaQAA,9/9/2020 21:41,,FALSE,0055A000008zqzaQAA,9/9/2020 21:41,,,,00k5A00000sK1wpQAC,0065A00001Xd7yZQAR,Smartphone Charging Cable,01u5A000018IVfmQAG,810-00194,01t31000007WXnCAAW,9/9/2020 21:41,,"$3,685.00 ",1,"$3,015.00 ",,"$3,015.00 ","$3,015.00 "
0055A000008zqzaQAA,3/20/2020 3:00,,FALSE,0055A000008zqzaQAA,3/20/2020 3:00,,,,00k5A00000ovSydQAE,0065A00001XodrzQAB,Garden Hose,01u5A000018IVfmQAG,810-00194,01t31000007WXnCAAW,3/20/2020 3:00,,"$3,685.00 ",1,"$3,685.00 ",,"$3,685.00 ","$3,685.00 "
0055A000008zqzaQAA,3/20/2020 3:00,,FALSE,0055A000008zqzaQAA,3/20/2020 3:00,,,,00k5A00000ovSycQAE,0065A00001XodrzQAB,Home Air Purifier,01u5A000018IVflQAG,810-00195,01t31000007WXn2AAG,3/20/2020 3:00,,"$3,685.00 ",1,"$3,685.00 ",,"$3,685.00 ","$3,685.00 "
0055A000008zqzaQAA,1/28/2019 1:31,,FALSE,0055A000008zqzaQAA,1/28/2019 1:31,,,,00k5A00000nGXoyQAG,0065A00000nL6ZRQA0,Wireless Bluetooth Speaker,01u5A000017CNH1QAO,810-00227,01t5A000007m0bVQAQ,1/28/2019 1:31,,"$3,950.00 ",1,"$3,950.00 ",,"$3,950.00 ","$3,950.00 "
0055A000008zqzaQAA,10/9/2018 14:23,,FALSE,0055A000008zqzaQAA,10/9/2018 14:23,,,,00k5A00000nFLJbQAO,0065A00000lpF0CQAU,Wireless Mouse,01u5A000017CNH1QAO,810-00227,01t5A000007m0bVQAQ,10/9/2018 14:23,,"$3,950.00 ",1,"$3,950.00 ",,"$3,950.00 ","$3,950.00 "
0055A000008zqzaQAA,8/20/2018 18:56,,FALSE,0055A000008zqzaQAA,8/20/2018 18:56,,,,00k5A00000cZF8xQAG,0065A00000ldrJ5QAI,LED Desk Lamp,01u5A000017CNH1QAO,810-00227,01t5A000007m0bVQAQ,8/20/2018 18:56,,"$3,950.00 ",1,"$3,950.00 ",,"$3,950.00 ","$3,950.00 "
0055A000008zqzaQAA,1/10/2019 19:08,,FALSE,0055A000008zqzaQAA,1/10/2019 19:08,,,,00k5A00000nGB9FQAW,0063100000cjesyAAA,Stainless Steel Water Bottle,01u5A000017CNH1QAO,810-00227,01t5A000007m0bVQAQ,1/10/2019 19:08,,"$3,950.00 ",1,"$3,950.00 ",,"$3,950.00 ","$3,950.00 "
0055A000008zqzaQAA,9/25/2019 12:08,,FALSE,0055A000008zqzaQAA,9/25/2019 12:08,,,,00k5A00000p71KtQAI,0065A00001XGKlfQAH,Digital Alarm Clock,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,9/25/2019 12:08,,"$4,000.00 ",1,"$4,000.00 ",,"$4,000.00 ","$4,000.00 "
0055A000008zqzaQAA,6/22/2020 13:06,,FALSE,0055A000008zqzaQAA,6/22/2020 13:06,,,,00k5A00000pnvpBQAQ,0065A00001awxNIQAY,Wireless Bluetooth Speaker,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,6/22/2020 13:06,,"$4,000.00 ",1,"$4,000.00 ",,"$4,000.00 ","$4,000.00 "
0055A000008zqzaQAA,1/31/2020 17:16,,FALSE,0055A000008zqzaQAA,1/31/2020 17:16,,,,00k5A00000ouyhbQAA,0065A00001Z1JumQAF,Men's Running Shoes,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,1/31/2020 17:16,,"$4,000.00 ",1,"$4,000.00 ",,"$4,000.00 ","$4,000.00 "
0055A000008zqzaQAA,3/18/2021 15:30,,FALSE,0055A000008zqzaQAA,3/18/2021 15:30,,,,00k5A00000v1jEvQAI,0065A00001dLeiwQAC,Men's Running Shoes,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,3/18/2021 15:30,,"$4,000.00 ",1,"$4,000.00 ",,"$4,000.00 ","$4,000.00 "
0055A000008zqzaQAA,6/17/2021 19:28,,FALSE,0055A000008zqzaQAA,6/17/2021 23:16,,,,00k6e00000v3meVAAQ,0065A00001XGf3vQAD,Electric Kettle,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,6/17/2021 23:16,,"$4,000.00 ",1,"$4,000.00 ",,"$4,000.00 ","$4,000.00 "
0055A000008zqzaQAA,6/24/2019 15:17,,FALSE,0055A000008zqzaQAA,6/24/2019 15:19,,,,00k5A00000o5MP5QAM,0065A00000k2MaTQAU,Wireless Bluetooth Speaker,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,6/24/2019 15:19,,"$4,450.00 ",1,"$4,400.00 ",,"$4,400.00 ","$4,400.00 "
0055A000008zqzaQAA,4/29/2019 19:11,,FALSE,0055A000008zqzaQAA,4/29/2019 19:11,,,,00k5A00000o4a3oQAA,0065A00001OGp8eQAD,Garden Hose,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,4/29/2019 19:11,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,5/23/2019 15:25,,FALSE,0055A000008zqzaQAA,5/23/2019 15:25,,,,00k5A00000o4wGiQAI,0065A00001SgpbxQAB,Laptop Stand,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,5/23/2019 15:25,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,8/23/2019 19:32,,FALSE,0055A000008zqzaQAA,8/23/2019 19:32,,,,00k5A00000p68Z6QAI,0065A00001Ti7eFQAR,Home Air Purifier,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,8/23/2019 19:32,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,9/4/2019 20:55,,FALSE,0055A000008zqzaQAA,9/4/2019 20:55,,,,00k5A00000p6TYeQAM,0065A00001XGXUEQA5,Electric Kettle,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,9/4/2019 20:55,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,3/14/2019 15:36,,FALSE,0055A000008zqzaQAA,3/14/2019 15:36,,,,00k5A00000o3vAFQAY,0065A00000k2wEhQAI,Fitness Tracker,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,3/14/2019 15:36,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,7/1/2019 15:09,,FALSE,0055A000008zqzaQAA,7/1/2019 15:09,,,,00k5A00000o5UCEQA2,0065A00001UmxRpQAJ,Smartwatch,01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,7/1/2019 15:09,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,3/18/2021 15:30,,FALSE,0055A000008zqzaQAA,3/18/2021 15:30,,,,00k5A00000v1jEuQAI,0065A00001dLeiwQAC,Kids' Educational Tablet,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,3/18/2021 15:30,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,2/9/2021 21:47,,FALSE,0055A000008zqzaQAA,2/26/2021 16:21,,,,00k5A00000sRsqdQAC,0065A00001dCUcxQAG,Men's Running Shoes,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,2/26/2021 16:21,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,2/17/2021 15:56,,FALSE,0055A000008zqzaQAA,4/7/2021 12:57,,,,00k5A00000v1PtUQAU,0065A00001ZN35HQAT,Bike Helmet,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,4/7/2021 12:57,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,4/26/2021 12:45,,FALSE,0055A000008zqzaQAA,4/26/2021 12:45,,,,00k6e00000v2AcRAAU,0066e00001dz7f1AAA,Stainless Steel Cookware Set,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,4/26/2021 12:45,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,4/26/2021 12:42,,FALSE,0055A000008zqzaQAA,4/26/2021 12:42,,,,00k6e00000v2AcMAAU,0066e00001dz7o0AAA,Smartwatch,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,4/26/2021 12:42,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,4/26/2021 14:13,,FALSE,0055A000008zqzaQAA,4/26/2021 14:13,,,,00k6e00000v2AdeAAE,0065A00001dLsuiQAC,Laptop Stand,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,4/26/2021 14:13,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,2/10/2021 18:32,,FALSE,0055A000008zqzaQAA,3/18/2021 14:22,,,,00k5A00000sRtfMQAS,0065A00001XacWrQAJ,Wireless Mouse,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,3/18/2021 14:22,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/4/2021 13:00,,FALSE,0055A000008zqzaQAA,6/4/2021 13:00,,,,00k6e00000v3gc7AAA,0066e00001eLPuhAAG,Robot Vacuum,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/4/2021 13:00,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,3/17/2021 20:50,,FALSE,0055A000008zqzaQAA,4/26/2021 16:10,,,,00k5A00000v1ihcQAA,0065A00001dLcUmQAK,Laptop Stand,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,4/26/2021 16:10,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,1/14/2021 16:54,,FALSE,0055A000008zqzaQAA,1/14/2021 16:54,,,,00k5A00000sRaxuQAC,0065A00001bAUMGQA4,Mini Projector,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,1/14/2021 16:54,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/22/2021 17:59,,FALSE,0055A000008zqzaQAA,6/22/2021 17:59,,,,00k6e00000v3p2uAAA,0065A00001YxqoyQAB,Digital Alarm Clock,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/22/2021 17:59,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/2/2021 16:39,,FALSE,0055A000008zqzaQAA,6/2/2021 16:39,,,,00k6e00000v3fNhAAI,0066e00001eKh4uAAC,Wireless Mouse,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/2/2021 16:39,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/17/2021 14:17,,FALSE,0055A000008zqzaQAA,6/17/2021 14:17,,,,00k6e00000v3mbdAAA,0066e00001eMRPKAA4,Noise Cancelling Headphones,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/17/2021 14:17,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/17/2021 14:24,,FALSE,0055A000008zqzaQAA,6/17/2021 14:24,,,,00k6e00000v3mbiAAA,0066e00001eLhlCAAS,Adjustable Dumbbell Set,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/17/2021 14:24,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,6/17/2021 19:28,,FALSE,0055A000008zqzaQAA,6/17/2021 19:28,,,,00k6e00000v3meUAAQ,0065A00001XGf3vQAD,Ceramic Coffee Mug,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/17/2021 19:28,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000008zqzaQAA,5/12/2020 17:29,,FALSE,0055A000008zqzaQAA,5/12/2020 17:29,,,,00k5A00000pnb2IQAQ,0065A00001a5upUQAQ,Electric Toothbrush,01u5A000018IVg6QAG,850-00050,01t5A000007ighaQAA,5/12/2020 17:29,,"$4,600.00 ",1,"$4,600.00 ",,"$4,600.00 ","$4,600.00 "
0055A000008zqzaQAA,10/19/2020 19:40,,FALSE,0055A000008zqzaQAA,10/19/2020 19:40,,,,00k5A00000sKZ6GQAW,0065A00001brspkQAA,Backpack for Laptops,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,10/19/2020 19:40,,"$4,600.00 ",1,"$4,600.00 ",,"$4,600.00 ","$4,600.00 "
0055A000008zqzaQAA,11/16/2018 19:01,,FALSE,0055A000008zqzaQAA,11/16/2018 19:01,,,,00k5A00000nFYGPQA4,0065A00000nLk8dQAC,Adjustable Dumbbell Set,01u5A000017CMBRQA4,810-00221,01t5A000007lzMQQAY,11/16/2018 19:01,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000008zqzaQAA,4/14/2020 22:16,,FALSE,0055A000008zqzaQAA,10/1/2020 19:53,,,,00k5A00000ovZpaQAE,0065A00001ZjP0iQAF,Adjustable Dumbbell Set,01u5A000018IUPkQAO,810-00227,01t5A000007m0bVQAQ,10/1/2020 19:53,,"$4,995.00 ",1,"$4,496.00 ",,"$4,496.00 ","$4,496.00 "
0055A000008zqzaQAA,7/24/2020 19:23,,FALSE,0055A000008zqzaQAA,7/24/2020 19:23,,,,00k5A00000poB91QAE,0065A00001bKfRqQAK,Laptop Stand,01u5A000018IUPkQAO,810-00227,01t5A000007m0bVQAQ,7/24/2020 19:23,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000008zqzaQAA,6/8/2020 18:06,,FALSE,0055A000008zqzaQAA,6/8/2020 18:06,,,,00k5A00000pnoAoQAI,0065A00001aKirZQAS,Electric Kettle,01u5A000018IUPkQAO,810-00227,01t5A000007m0bVQAQ,6/8/2020 18:06,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
